aid,vid,sample,label
1215,37600," ★☆★☆★☆轻小说文库(Www.WenKu8.com)☆★☆★☆★ 

  第一卷 第一章  
     台版 转自 轻之国度 

 

    扫图：AJ 

 

    录入：夜 

 

    八亿圆。 

 

    这是我们学校的学生会预算总额。 

 

    八亿圆这笔数目可媲美中大型企业的年度预算。对我们学校状况不清楚的人，通常一开始都不愿意相信，像我姐就笑说：“你搞错几个零？” 

 

    不过，当我解释敝校是属于中高一贯(注：同时拥有国中部与高中部的高级中学，类似于台湾的“完全中学”)的大型学校，学生总数八千人，社团超过二百个，许多体育社团与艺文社团皆为全国大赛常胜军，此外校内的部分设施也端赖学生会预算来维护时，旁人反而会担心地问：“这样预算根本不够用吧？” 

 

    事实上正是如此。如果以个人眼光来看，会觉得这笔钱根本是天文数字；但是假若分配给那些多到夸张的社团及委员会活动，转眼间就花光了。 

 

    每年五月，各委员会和社团代表会带着狮子大开口的预算申请书，杀到学生会办公室，而负责考虑、考核、审查、嘲笑、无视所有申请书，迳自规划年度预算的人——很令人惊奇的，竟然是一个女孩子。 

 

    我曾经问过她：“需不需要帮忙？” 

 

    但是，她头也不回地喃喃答道： 

 

    “我自己来比较快，和脑袋不好的人讨论只是浪费时间。” 

 

    宽广得吓人的学生会办公室后方墙上有五扇门，最左边的就是她的私人办公室。昏暗的空间中充满电脑风扇的嗡嗡声响，六台荧幕散发出蓝白色光芒，阴森地映照着办公室中央抱膝坐在椅子上的娇小背影。披头散发地垂在肩上的发丝、滑落到上臂的制服外套、黑暗中响起的清脆喀哒声——她总是以左手一口接一口抓着饼干啃食，并以右手敲打膝上的键盘，连我进来了都浑然不觉。 

 

    圣桥桐",
1215,45500," ★☆★☆★☆轻小说文库(Www.WenKu8.com)☆★☆★☆★ 

  第二卷 第一章  
     台版 转自 轻之国度 

 

    扫图：AJ 

 

    录入：夜 

 

    修图：依洛丽丝 

 

    学生大会后的第一场干部会议，在六月梅雨季中一个令人心旷神怡的晴朗放学时分召开。 

 

    “那么，开始吧。各位，这是一个重要议题，我希望大家用心审核。” 

 

    这里是宽约两间教室、罗列着各式豪华家具的学生会办公室。坐在中央大桌后的学生会会长如此说着，环视众人。 

 

    说是“众人”，其实只有四个人。首先是学生会会长——天王寺狐彻，她头上高高地扎着两束黑发，眼神凶恶如狮子，以各方面来说都是令人印象深刻的女人；再来是她左边的副会长——竹内美园，宛如欧洲混血儿的琥珀色眼眸以及一头淡金色秀发，怎么看都是一位高雅的大姐姐；在她们对面座位上抱膝而坐的是会计——圣桥桐香，一条黑白相间的奇妙缎带扎着那头略带灰色的乱发，面无表情的脸蛋半遮在由两条臂章制成的项圈中。 

 

    至于坐在会长正对面的人，就是我。 

 

    “好，今天的议题不是别的，正是……” 

 

    会长瞥一眼身旁的两人，接着牢牢凝视着我。其余两人也将视线集中在我身上。 

 

    “关于接下来预定上任的牧村书记……” 

 

    我咽下唾液。这是她提出书记指定提议后的第一场会议，今天要讨论什么议题呢？她们会质疑我的资格与能力吗？还是要讨论如何获得议会的认可？ 

 

    “——他的外号。” 

 

    “你要讲的是这个喔！” 

 

    “我个人认为，只要是‘小’开头，其余两字是‘职’和‘员’的外号都好。”好个头啊！那我不就是“小职员”吗？你根本不想让我当干部嘛！ 

 

    美园学姐认真地埋头苦思，",
1215,50634," ★☆★☆★☆轻小说文库(Www.WenKu8.com)☆★☆★☆★ 

  第三卷 第一章  
     台版 转自 轻之国度 

 

    图源：肥王 

 

    扫图：xfw95 

 

    录入：xfw95 

 

    我原本以为这个世界上不会有学校将考试成绩排名贴在走廊上，因此期末考后一放完假，当我目睹教室前的走廊上围出一道人墙，不禁全身僵直，内心大喊：这是什么鬼啊！ 

 

    「平均成绩好像提高了不少耶。」 

 

    「糟糕，我排在班上成绩的后段。」 

 

    「听说有人全部满分，真的假的？」 

 

    「我看还是别转科好了。」 

 

    我拨开议论纷纷的学生们，走近布告栏。几张白纸并列在一起，纸上密密麻麻地排满学生们的名字，旁边各自记载着奇怪的三位数字。 

 

    ……不，其实它一点也不奇怪，我还是别再自欺欺人。最上排不是写得很清楚吗？期末考总分、科目总排名、班级成绩排名。该不会全年级的学生成绩都写在这儿吧？毫无保留、赤裸裸、一网打尽？这样没问题吗？真的假的？没有违反个人资料保护法吗？我实在太过震惊，因此完全没想到该寻找自己的名字。 

 

    「牧村同学，早啊！」 

 

    后面突然有人喊我的名字，我神经兮兮地回头一看，原来是叶山同学。她是我们班的班长。 

 

    「我们班的成绩表贴在那边喔，你看。」 

 

    叶山同学拉着我穿越人群，我在人潮的推挤下走向布告栏的左端。 

 

    抬头一望，一年F班的三十个名字按照座号排列在上头。 

 

    原来如此，为了方便学生搜寻自己的名字，校方特地以班别和座号顺序来排列成绩。 

 

    幸好不是用名次来排列…… 

 

    「你好厉害喔，牧村同学！你是班上第三十名、全年级第一百三十名！尾数恰",
1215,53513," ★☆★☆★☆轻小说文库(Www.WenKu8.com)☆★☆★☆★ 

  第四卷 第一章  
     台版 转自 轻之国度 

 

    扫图：xfw95 

 

    录入：xfw95 

 

    我们学校可是宽广得要死的白树台学园，校地面积是一般学校的三十倍，因此校内各种物品也是一般学校的三十倍，连音乐教室、保健室都有数十间，厕所更有两百间以上。 

 

    不用说，鬼故事的数量也不例外，每栋校舍、宿舍、设施都有两三件撞鬼体验谈或禁忌的传说，此外还有鬼影幢幢的墙壁水渍、天花板污点、打不开的门，相关传说之多，搞不好就算连开两晚鬼故事大会也说不完。 

 

    ……前面讲了一堆，其实这次的事情跟鬼没关系(我是知道几则有意思的撞鬼体验，不过下次再说吧)。在这所学园里，比鬼魂、妖怪还恐怖的东西多得是；若有人问学生们「白树台最恐怖的是什么」，我想半数人都会望向中央校舍。学生会办公室——尤其是总务执行部代表天王寺狐彻，可是媲美狮王的一大权威。 

 

    至于剩下的半数人，一定会战战兢兢地指向南方，那栋位于南侧正门旁、傲视高中部操场的简陋三层楼建筑。 

 

    它跟「显眼」两字绝对沾不上边：墙上有黑色裂痕，三楼窗户贴了胶带，雨水槽生锈、处处破裂。明明隔壁的体育科校舍比它巨大、新颖好几倍，但那栋破建筑却给人一种奇妙的压迫感。 

 

    屋顶上竖着一根高高的杆子，飘扬着一面写着「心技体」三个白色大字的红色旗帜。 

 

    那儿就是体育室。 

 

    我只造访过体育室一次，契机是上回的泳装大量弃置事件。当时正值暑假，只有一个老师值班，所以那时我并不了解为何连那个天王寺狐彻都敬畏体育室三分。毕竟平常教我们体育的老师，看起来跟一般人没什么两样。 

 

    然而，暑假结束后，九月一日一到—— 

 

    「日影",
1215,59762," ★☆★☆★☆轻小说文库(Www.WenKu8.com)☆★☆★☆★ 

  第五卷 第一章  
     台版 转自 轻之国度 

 

    扫图：xfw95 

 

    录入：xfw95 

 

    我从小就对「后来的祭典(注1)」这句俗语感到疑惑。 

 

    既然是表示不合时节、错失时机，应该写成「祭典之后」才对吧？后来的祭典，表示后面还有另一项祭典，这不是很奇怪吗？ 

 

    ……但是，其实这一点都不怪。它就是这个意思。很惭愧地，直到进入白树台学园，我才明白这个道理。 

 

    凉爽的晚风温柔地拂去战争的余温，学生会长——天王寺狐彻在运动会闭幕典礼上发表致词。 

 

    「京都的只园祭分成两次进行，『前祭』艺阁众多、热闹滚滚，『后祭』却没什么看头，所以去了也是白搭，已经来不及了——这就是『后来的祭典』的由来。」 

 

    会长打住话头，环顾运动场看台上所有的学生。夕阳柔和地照耀我们疲惫不已的身躯。 

 

    「如今运动会已经结束，想必在场一定有人心怀悔恨吧？想跑得更快、赢得更多、想战得更尽兴、更热血……但一切都已是『后来的祭典』。」 

 

    我抚摸在骑马打仗中被磨得刺痛的后颈与上臂，感受逐渐冷却的身体。坐在我右侧的桐香仍呼吸紊乱，肩头起起伏伏。 

 

    注1 后の祭り。意指错失时机，为时已晚。 

 

    「然而，我应该不必多说吧？和祇园祭不同，白树台的『后来的祭典』——各位同学，可是比运动会更盛大喔。」 

 

    会长完全没有提高音量，但她的话语却迸出火花，飞散、燃烧。看台响起数千人的欢呼。 

 

    坐在我左侧的「后祭」主导人物——园游会执行委员长神林薰，正热血沸腾地握紧拳头，面颊潮红。 

 

    * 

 

    「终于等到了。」 

 

 ",
1215,69536," ★☆★☆★☆轻小说文库(Www.WenKu8.com)☆★☆★☆★ 

  第六卷 第一章  
     网译版 转自 百度贴吧 

 

    扫图&修图&翻译：新海Makoto 

 

    校对&润色：free在远方爱你 

 

    「你觉得1+1等于几？」 

 

    微暗之中，躺在吊床上的会长如此问道。 

 

    天王寺狐彻——君临于这个学院的女王，今天少见地解开了辫子。因为平常只见过绑着两束辫子样子，所以显得更衣冠不整。 

 

    她背后刻满整墙的字母像是上万只虫子的化石一般，让黑暗中横躺着的女王那危险的美貌显得更加不祥。 

 

    「2……这肯定不是正确答案呢，你这么问的话。」 

 

    靠着门边的我慎重的回答道。 

 

    给你上一堂帝王学的课，说着把我叫进了会长室里。那肯定不是普通的答案。会长突然微笑着从吊床上跳下，像猫一样不出声响地着地。 

 

    「当然，在政治的世界里，加法不再会是简单的加法。」 

 

    会长来到我的眼前，左手支在我脸旁边。（译者：壁咚啊，我去）背后是紧闭的门，因此失去了退路。 

 

    「举个简单的例子吧。山里有个100人居住的村子，没有通电。假设设置电线一公里需要一万元……」 

 

    会长的手指在我制服的胸口处弯弯曲曲地画着曲线。 

 

    「而配电所到村子的距离有100公里，村人每人出一万元就可以拉电线了吧？」 

 

    我为了尽可能远离不断靠近的会长的脸拼命的伸直身子，然后点了点头。 

 

    「但是，由于这是个贫困的村子，很多村人不愿意出资，结果乐意得交出一万元的只有两人。那么，这两人能得到与那一万元等价的恩惠吗？」 

 

    这不是疑问而是反问，会长立即继续说道。 

 

    「当然得不到，",
124,19644," ★☆★☆★☆轻小说文库(Www.WenKu8.com)☆★☆★☆★ 

  中篇 寄宿篇  
     Phase1――渚砂的“草莓女子宿舍健康检查篇” 

 

    故事梗概： 

 

    转校不久的渚砂很快就迎来了草莓女子宿舍一年一度的健康检查。每年的这个时候，在需要一整天进行身体检查的活动中，总有一些惊爆事件发生。其原因，据说是因为所有的检查人员都是由同宿的女学生们担当而造成的！ 

 

    在健康检查之前，总是由负责宿舍日常工作的修女事先安排学生检查人员。而在过去，曾经发生过接受检查的女学生和她所憧憬的姐姐大人在如同密室一般的视力检查室里双双昏倒的事件 

 

    当然，像是昏迷这样严重的情况毕竟属于个别事件，然而借着健康检查的机会，和之前完全没有说过话的学姐加强关系，然后发展为……，这样的事例却是屡见不鲜。因此，健康检查渐渐地成为草莓宿舍的少女们每年都很期待的一项重要活动！ 

 

    而这一次，毫不知情的渚砂将会遇到什么样的惊爆事件呢！？ 

 

    序章： 

 

    她的话就像幻梦一般从远处向我袭来 

 

    用不可思议的芳香将我轻轻裹住…… 

 

    “嘘……偷笑是不可以的哦……呵呵呵～渚砂，让别人知道这件事情的话我会很困扰的啦……所以，让这件事成为我和你的小・秘・密，谁都不可以告诉的哦～” 

 

    在我被叫进去的那间洋溢着春色的房间里 

 

    静马姐姐温柔的低声嗫语在耳边轻轻地回荡 

 

    整个房间里隐约散发着玫瑰红茶的芬芳 

 

    这一切，让我不由得心跳加速…… 

 

    视线中静马姐姐的脸庞，在向我温柔地……温柔地微笑 

 

    恶作剧一般的“嘘”，还有她纤细的手指贴近嘴唇的样子 

 

    我好象能看见闪烁着洁白光芒的大粒珍珠……",
124,19645," ★☆★☆★☆轻小说文库(Www.WenKu8.com)☆★☆★☆★ 

  短篇 短篇1  
     故事梗概： 

 

    借着办理转学手续的间隙，渚砂漫步在她即将转入的圣米尔都女学园，美丽的校园轻易地俘虏了少女的心。而突然映入贪看着校园美景的渚砂的眼帘的，是潜藏在暗处的一条通往不知名地方的小路，还有顺着小路延绵而下的拱门群。好奇的女孩顺着着路走向深处，在路的尽头，渚砂遇到了一位学生打扮的美貌少女。她一边向渚砂介绍着围绕在这神秘场所的古老传说，一边还……！ 

 

    ===============================
...
…… 

 

    “因为……我终于找到理想的姐姐大人了～！” 

 

    女孩纵身跳过来的力量很大很大，身体强烈地感觉到她抱住我时的力量……一眨眼，我觉得脸“唰”地变得通红通红。周围其他的少女们望着这边，嘴里在说着什么……虽然我知道她们想说的话，可是那时……她紧紧地拥抱着我，让我……让我都没有办法想周围发生的事情了～！ 

 

    ～Fin～   

 ◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆ 
更多精彩热门日本轻小说、动漫小说，轻小说文库(http://www.wenku8.com) 为你一网打尽！ ",
124,6298," ★☆★☆★☆轻小说文库(Www.WenKu8.com)☆★☆★☆★ 

  正篇 前言·欢迎来到百合的花园  
     原作：公野樱子（月刊《电击G's》连载） 

 

    前言·欢迎来到百合的花园 

 

    这里是清纯无垢的少女们所生活的美丽世界……在这里，她们的关系渐渐地超越了少女之间的友情——被称作“百合”的羁绊。 

 

    在这个完全隔绝了男性的百合世界中，发生了一系列少女和少年们都能快乐地欣赏的故事——这就是即将在这里连载的百合系列小说《惊爆草莓》。 

 

    整个故事发生在圣米尔都女学园（「聖ミアトル女学園」）、圣史彼加女学院（「聖スピカ女学院」）和圣雷利姆女学校（「聖ル·リム女学校」）这三所女子学校里。三所学校不仅结成了姐妹学校的紧密关系，而且三校还为外地来的求学者们设立了共同的女子宿舍——“草莓女子宿舍”。 

 

    人物介绍： 

 

    故事的主人公——渚砂、光莉和绊奈三位少女，各自在圣米尔都女学园、圣史彼加女学院和圣雷利姆女学校就学。在这三所不同的女校里，她们邂逅了自己的学姐、同班同学和学妹，在学校与宿舍里经历了属于自己的喜怒哀乐，少女们的心也因此渐渐走近…… 

 

    圣米尔都女学园 

 

    学校简介： 

 

    在三所姐妹校中，圣米尔都女学园可说是核心一般的存在。该校于明治年间创立，拥有悠久的历史和传统。在这里就读的学生大多具有贵族一般高雅的气质。 

 

    校规摘录： 

 

    第7条在公共场所不可露齿而笑 

 

    第9条行鞠躬礼时，上半身必须弯曲到三十度 

 

    人物介绍： 

 

    四年月组渚砂（Nagisa）——喜欢泡澡的悠闲少女 

 

    就学于历史悠久的名门女校——圣米尔都女学园的渚砂，原本是一名非常普通的、喜欢",
1255,39335," ★☆★☆★☆轻小说文库(Www.WenKu8.com)☆★☆★☆★ 

  第一卷 I 来自箱中。  
     台版 转自 负犬小说组 

 

    图源：过桥米线 

 

    录入：四季回廊 

 

    修图：勤劳的小矮人 

 

    「大小姐。」 

 

    如同深海的黒暗中，有个声音像火花般迸了出来。 

 

    是说话声。 

 

    「我说大小姐啊。」 

 

    似曾相似的，年幼少女的声音。 

 

    声音像柠檬草的香气般清新沁人，却又隐约有点懒散的感觉。 

 

    「请赶快起来。要是再这样赖床下去，您的身体会……」 

 

    「散成一堆沙子喔？」 

 

    在对方说出总是挂在嘴边的口头禅之前，我先抢着说出来。 

 

    「……您醒了吗？」 

 

    「嗯。等等，我的眼睛……」 

 

    「安静一点，慢慢来。眼皮要是破了，修理会很花时间。」 

 

    「嗯。」 

 

    睫毛一点一点地往上睁开，朦胧的景象涌进眼球的水晶体。 

 

    又过了好一会儿，焦点才终于对上。 

 

    「看得见我吗？视觉有发挥作用吗？」 

 

    「有的，艾玛·V。」 

 

    熟悉的面孔。 

 

    比黑色稍淡一点的蓝紫色头发修剪成略长的娃娃头发型，让人联想到尚未踏入社交界的贵族少年。仿佛陶瓷般的肌肤宛如沐浴于月光下似地苍白。 

 

    然而这个房间并不存在着能够导入月光的窗子。 

 

    四面都是墙壁，墙面像是用了灰泥一类的材质，看起来十分呆板。 

 

    欧芙洛希妮正横卧在其中一面墙壁上。如此形容或许有点奇怪，由于棺材是直立地靠在墙上，仰躺在棺材里的欧芙洛希妮自然只能以微微面朝斜上方的直立状态睡觉了",
1255,51028," ★☆★☆★☆轻小说文库(Www.WenKu8.com)☆★☆★☆★ 

  第二卷 Ⅳ 另一个箱子。  
     台版 转自 轻之国度 

 

    扫图：IceKIno 

 

    录入：雪风·帕尼托捏 

 

    修图：女装少年 

 

    校对：雪风·帕尼托捏 

 

    欧芙洛希妮还记得那个箱子。 

 

    自己的棺材就放在它旁边，所以先前醒来时，她曾经怀疑这个地下室是个墓场。 

 

    「这是？」 

 

    「您不知道吗？这是第六任老爷的遗作。」 

 

    艾玛从包包里拿出一个小巧的拔钉器，开始把固定棺盖的钉子卸下。 

 

    「这么说来，难道是你的妹妹？」 

 

    「不，是大小姐的。」 

 

    随着一声仿佛带着不舍的刺耳哀号卜生锈的钉子立了起来。欧芙洛希妮的右手从一旁伸来，用两根手指抓起钉子，像摘下一根小草似地把钉子拔起。 

 

    「我的……妹妹？」 

 

    当所有钉子都被取下，艾玛蹲下用双手把棺材盖子推开的刹那，欧芙洛希妮立刻理解那句话的意思。 

 

    有一瞬间，她以为棺材里放了一面镜子。 

 

    然而并非如此。 

 

    由深紫色天鹅绒铺成的棺材底部，躺着一个双手交叠在胸前的美丽少女。年纪大约十二、三岁，说不定比欧芙洛希妮还要年轻。 

 

    纤细却不觉得病态的身躯包裹在高级的丝绸里。裙子上装饰着一层又一层的摺边，裙摆缀有精致的蕾丝，黑色的低胸洋装在胸口处配上缎带与蔷薇胸花。 

 

    不，这不是黑色，该说是葡萄酒般的深红色。洋装上绣着一朵朵同色系的蔷薇，带有棘刺的藤蔓缠绕她的全身。 

 

    接近灰白色的金色长发有如流水滑过双肩，披散在棺材里。虽然戴着头饰，但是头发没有绑起来。 

 

   ",
1414,104755," ★☆★☆★☆轻小说文库(Www.WenKu8.com)☆★☆★☆★ 

  第四卷 limited 前 序幕  
     台版 转自 百度贴吧 

 

    录入：愿入二次元 

 

    即使是经历一年的教师生活变得更加强悍且厚脸皮的心，受伤还是会感到难过。这点无人例外，希当然也是。 

 

    事情发生在今天的午休时间。有学生站在楼梯平台上兴高采烈地聊天。由于通往顶楼的门上了锁，学生无法自由进出，但没有设备能够防止学生进出顶楼门口前的楼梯平台。这里与其他楼梯平台相比之下宽敞几分，因此看中这里除了有特别的事情以外，其他人几乎不会经过的特性而聚集于此的学生也不在少数。 

 

    当希为了前往下一堂的授课教室，经过这里的走廊时，从楼梯平台传来无视午休时间即将结束的放肆又刺耳的笑声。 

 

    也许她应该出声提醒一下。如此判断的希，朝通往顶楼的楼梯踏出一步。 

 

    “对了，话说回来似乎有点晚了耶？” 

 

    “不会吧？真的耶，午休时间快结束了。” 

 

    看来不需要她出声提醒了。当她正要将踏出去的脚缩回走廊上的时候—— 

 

    “下一堂是什么课？” 

 

    “不是怪物的课吗？我记得。” 

 

    “啊啊，国文课啊。” 

 

    “应该还不用交作业吧？” 

 

    “心得感想在周末前写完就行了吧。” 

 

    “麻烦死了。” 

 

    波山国中是一所私立中学。没有一位学生能够例外，都在努力跨越高中会考的难关。再怎么觉得麻烦，胆敢翘课的勇士并不常见。 

 

    她让急忙冲下楼梯、边走边哈哈大笑的两名学生先行经过。看着那两道朝教室而去的背影，她对那个发型有印象，也记得那个声音。 

 

    那两人是二年B班的学生。她就这样偷偷地以眼神追着两人的背",
1414,104765," ★☆★☆★☆轻小说文库(Www.WenKu8.com)☆★☆★☆★ 

  第五卷 limited 后 第七章 魔女们的一击  
     台版 转自 百度贴吧 

 

    ☆誓约薇汀(剩余时间十五小时二十二分钟) 

 

    少女们在深夜以惊人的速度四处奔跑、扰人清梦的捉迷藏游戏，由于从废弃工厂现身的四名魔法少女们而被迫中断。 

 

    在泡沫经济时期倒闭的废弃工厂前，共计九名少女你看我我看你地互相睥睨，也有人嘻皮笑脸地讪笑着。年久失修的路灯、早已遍布龟裂走纹的柏油路，以及扭曲歪斜的铁网等，颓圮潦倒的景色与外表光鲜亮丽的美少女们显得格格不入。 

 

    誓约薇汀看到从洞中现身的四人，不禁寒毛直竖。对方与自己截至目前为止看到的魔法少女有着决定性的不同。被忍者钉死在地板上时，她以为自己会吃苦头而颤抖不已；被兔耳追赶时，光是想到被对方逮到后的情形就觉得意志消沉。 

 

    当时也是为了掩饰这个，才会对蒂普赛柯梅大呼小叫。 

 

    一个个都是非常恐怖的魔法少女。誓约薇汀根本不是对手，即使是比誓约薇汀强的蒂普赛柯梅或转转姬一对一单挑也绝对敌不过。 

 

    然而，看到刚才现身的四个人之后，她才恍然大悟自己会错意了。她会害怕兔耳与刃心者，纯粹只是因为自己是胆小鬼。她只是对原本不需要如此恐惧的对象，产生必要以上的恐惧感而已。无论是兔耳或忍者、魔法少女，都还处于奇幻题材的延长线上，那条延长线上并没有活生生血淋淋的暴力。 

 

    眼前的四个人不同。全身上下净是散发出一股活生生血淋淋的暴力气息。光是与对方对峙，就让她只想双腿一软瘫坐在地上。不这样的话，只怕她会情不自禁地想以头叩地、向对方俯首称臣。 

 

    誓约薇汀努力撑着快瘫软的双腿。然而，即使强行压制住，但一逮到机会就想窜出来的恐惧心却在大肆暴动。她拼命安抚那颗心",
1414,108915," ★☆★☆★☆轻小说文库(Www.WenKu8.com)☆★☆★☆★ 

  短篇 白雪育成计划  
     网译版 转自 百度魔法少女育成计划吧 

 

    翻译：aeaecade 

 

    关于【白雪】这位魔法少女，因为她自身的言行导致周围的人对她既避讳又嫌恶。 

 

    她是【森林音乐家库兰贝莉】最后试验的存活者之一，也是将库兰贝莉那残酷的互相残杀试验公开出来的告发者；又是那起事件的被害者。 

 

    事件曝光后不久之后，大家将告发者视作英雄，里面也有着同情被害者的成分存在。然而她的态度是是可说是如顽固般彻底的仍当着魔法少女。 

 

    即使被崇拜者视线关注也好被同情的视线关注也罢，她彻底无视继续着魔法少女的事情。因为她如此的执着，到最后已经没有人想跟她扯上任何关系了。 

 

    然而，对【魔法王国】来说不能不跟她扯上关系。对于白雪的处置必须要明确才行，对于事件被害者给予恳切友好的态度的话，也能够防止事件后其他魔法少女所衍生的不满及不安… 

 

    我是这么想的。站在【魔法王国】所处的立场应该会这么做的。 

 

    不久之后，白雪被提名为【魔法王国】荣誉居民，这项特例中的高待遇行为像印正我所想的一样。 

 

    不管怎么看这是露骨的给小孩糖吃的行为吧。 

 

    看是要继续当魔法少女或是辞去魔法少女作为一个普通人回归世间，两者择一。 

 

    白雪选择继续当魔法少女。对【魔法王国】来说，最好是辞了魔法少女省事。 

 

    对在试验中所见白雪的性格来看，她绝对会选择辞去魔法少女才对。但是，白雪并没有这么做。 

 

    我听闻了这个消息，马上申请成为白雪的指导者的候补之一。 

 

    白雪并非是接受过正确试验及指导者的魔法少女，且又有着【魔法王国】荣誉居民的身份",
